CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,13,8,0,28.84,0,27.58,25,40,101325,1,180
2018,1,13,9,0,77.75,0,100.92,25,40,101325,1,180
2018,1,13,10,0,149.635,0,178.925,25,40,101325,1,180
2018,1,13,11,0,275.7,0,214.375,25,40,101325,1,180
2018,1,13,12,0,308.75,0,188.0,25,40,101325,1,180
2018,1,13,13,0,308.75,0,178.2,25,40,101325,1,180
2018,1,13,14,0,229.7,0,129.82,25,40,101325,1,180
2018,1,13,15,0,196.7,0,126.69,25,40,101325,1,180
2018,1,13,16,0,105.15,0,70.55,25,40,101325,1,180
2018,1,13,17,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,7,0,3.15,0,4.32,25,40,101325,1,180
2018,1,14,8,0,28.125,0,25.285,25,40,101325,1,180
2018,1,14,9,0,91.275,0,72.56,25,40,101325,1,180
2018,1,14,10,0,167.31,0,137.14499999999998,25,40,101325,1,180
2018,1,14,11,0,173.10000000000002,0,148.055,25,40,101325,1,180
2018,1,14,12,0,173.10000000000002,0,148.055,25,40,101325,1,180
2018,1,14,13,0,132.24,0,117.25,25,40,101325,1,180
2018,1,14,14,0,116.375,0,98.175,25,40,101325,1,180
2018,1,14,15,0,77.7,0,61.7,25,40,101325,1,180
2018,1,14,16,0,32.685,0,29.07,25,40,101325,1,180
2018,1,14,17,0,11.21,0,10.8,25,40,101325,1,180
2018,1,14,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,14,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,15,7,0,4.885,0,4.18,25,40,101325,1,180
2018,1,15,8,0,73.92,0,23.27,25,40,101325,1,180
2018,1,15,9,0,216.06,0,58.495000000000005,25,40,101325,1,180
2018,1,15,10,0,356.86,0,83.19,25,40,101325,1,180
